commit,lines_add_intersection
ca1f187ecf79f2054da65b373412ff7fb18ba8a4,6
b118da0d42f55d356db2bacdef8e68fc0619fad9,2
0747b2ce2ee2c69354dabebedab1a97134e14ded,1
49a4e459da98d438bfe31a0aa22caa74b9018719,2
fe7cfb0a3ac6b7ec261b8212f826082478cefae5,5
fbc773f31e7c229888ab986fb42bfe404a8c492e,5
2adbab3eec230f032bb507524c0f3e31d4a93ae4,33
efcdedcdca099ce08d2ca5aebde8fd8ace8ac0c0,76
1c0d86f6c96cd63d7cf80dbe67f73ed5f9dc1196,2
68a508db95d932fda4fcbef3176c9271e7da0534,4
825ec87aa3b0a85f073c6a1c8a6fa706e13dc552,2
b1feee728c7fd192e6f2665b817e5bff02a5da3b,11
32ef5b74317ad78f5202058b886c3c2214962461,39
3d25111f8eb19cc1e2f9f36c4ff0ebde27e9a79a,2
b5d1bfb5d61067fbc51d810ad8cc5abf0d708f83,4
dcfc261bbaeecf3b5c49e5d8e99d48232d8324cb,2
ba80150997c1a5537d5dff7d616015f4595f137c,1062
6840bce7ee64dc0518e3c7005d1d8c9f1f181e40,3
e6b4898ae47b68d84ed7fc5fd1337397bc66f65e,1
7bc110043f056686236db5bf3250bf46a3b78f62,3
9be0010818a099eb6fc34ac56a4bcb4f52f511cb,3
b0705860f8ce6f464becb5762144da1d3dd12d5b,2
6fadba3fbc1887133fc7324c7cbec09dc30972ac,3
28b7ea732fb4468e407f35216f252be271ad7c41,2
d71a4faee161358dec558250165d9f1d5d010a10,2
0159f76f6239248ee1a3830d20a259fc1ddd566b,1
78082507bbb4df14b69b8dc1d6fc4c5530b1df4b,2
3306007d26bd12becbc8ca35f4d687d0ea6bcd25,3
d94ffb5014b2dc9d75253431b32c9a31d290aece,3
e34f03bd0c7c805789bdb9da427db7334e61cedc,9
0d9364f5ff4131283af3d57544fc6824de82d887,15
1429a076d7b60532551a2aac125e228707138fe9,140
62dd5ea5129210eba873dac4dacd1e5f5a8ff9f9,2
501b39ba621717a76d112cec1189d5a5b1ff08d4,1
d9beb6160fab1c80a344d5cd91b0d6d7ac396211,9
3d4a4ee3c7401e51fb36f0ed380952a8e324ead1,568
247e9e411db4ec0a419ae7edb971dbf1fb6cd1cb,4
31a03cfad444300c893add4ad256f03aef8eab69,1
8e33088e855d898be4487091a25d6d672581263b,231
2875757bb75e324a6c3786b156ffc0572e49ded8,24
a467b4374e6c93cddc9033657c8da9a935c03ce1,2
a117fa8e40a3e5069e6c545c0c98237ae9125540,8
10982e79d90531fb288eaccd491eec324c556169,7
52d12f27a38a6737f028088d8ada35a112cfeea3,85
2937c05fa346efac9ca07e5e2f1ef311b22978cf,2
c7b0ff5a411d159e8c83f1395021dd37156514b2,4
4e329b851252082e35b7d10bd3eed8885f596390,17
4f1418f29fd641c7c5c69202832d4cea9ccdc869,760
55beecbbd077308136d0f82f629c9b3f95cb4695,2
6d2046166eea4b8e1c21645f2891810fb64573dd,2
dcc05daf3ed125b4c17568205b96adf4db301929,4016
efd2ee41cb4fabaa6ede05199b25a09ffb3f29cc,3
f00b931618838119538bea66382c265ffca63bc0,23
da26dbee3328dbad7ed1055cfe82f693af145b32,33
a45565572ae030cb5d50e282398c66d266ee69a6,16
564c72bcc893f5d3ad11fddb021933581b183052,3
a7bcdc45c08addfd2801659e07da90790acecd2a,1
9dd679c7939979905ccabbbda0dab95717e2c239,1
0d08a71fdb683ef5ed604cd80fc98270040f13ec,147
df04f7ce73be4011fd779ab6c2b776f734dfe92f,1
68497812edcaa7885fa6aeb25c3702592d46a59e,2
cd291272b352f23c426d564929954bd1b1b6f9ad,1
d7cc0c3f22d177db76b936ac6040ab30e911c340,1
a9cc1ef76c6e0a15da4643336659716e719c0ec7,19
4da3d47a9d1eb8aa60a362e07b75278c1db70aac,1
5a4b0fce1f39409ce78447713882c54ff5cab6d0,3
1180b7fee75d81d4c9115f7a7835bff930203699,3
ff58389f549206bfe3e1383017ea4548b557aad7,66
87580192adc9cdc02fdd52c99c63863e3a0dd879,67
f2326bdfc5c0c38eff2cea3e8ddf73e86046e57b,3
8424941e450e64fd826aea89f74640eab2e9d90c,1
fb620157f0b39ac6d71b6d2cd53412f6fb86a88d,11
9521ac0ee2a24fb7fb9081d2e83691cce6d02271,2
908bdb825c408ba56dd44db62747464110175a46,6
b65e3bc2d71883d7de2bc5f7232bc9c9327bb98c,88
e4c673176f6dbf5fe483805ac47383fa6100f17a,1
8f309a7b21cf5efb6e7c8c6a88286847002b315b,2
c762a4aa5cdb151ae3f91d751a540323506c3d5a,34
3baf7031681782aa72216f2eed71488a4dc9b218,1
b6bfaffc6faf551ee7ba64ffb87de3ac5438fa1b,3
99a1839200ce4e66aee1b63298d5e5da6bffe576,1
977f9909d50d870512453f5b1cc8d56529ac7a86,17
58b4ec1156e3c8a1212f5a6d3bfad55953342d49,983
b12481522c1186668ce8744b9a25c77dff1e9c3a,3
ab69d9c3515a1512619be8288f9fb3c71c6aaf3b,78
087785fc4b097f197970614c141221c527b85764,1
76fcbce4178c78c02ca9039c920a4a68fdad9e6b,2
bab982bb98696a7db288006eb0658f2fbee90dae,1
8875d3baac279970dacab823e046c689156a5607,2
cc5dda23b5dd0e59723438627c19b88b17543525,5
6208613e86dac9c937da09032afa813f50f8ee3b,1
64929646912e889e8fb3fc3e3ff442f2d290bd7b,12
94f4aa7252f3e54c76ce0794aa9711402dfc5f28,3
9ddc2af96c7b6aba4ad4ba77882da6e70fe4b481,20
5b7397b413e37d15776e506d6cdbba3588bf424c,3
cc0cfe90314c212b6fb7727bbb9d340db104721b,140
7209130802a167be00b67a6b5883fe5841a91512,2
44085a97b67a3ea36dd0ec34723eaa92541648c5,3
70e9dcd10c4a7c83c5b6735b54eb5aca1731d936,138
202dc44f2d912aaea1c5d6f9a36e90f8255f79b4,110
115feaee009a6df717a6204699b11aaaffb6b660,1
9f827863cc2c22c522102bdaa5cfdb2874d5a90e,1
2019d824304d3fb2f03f2f97805597a2b04f338f,1
d9749271d5639909a2840daf6c39f1b7dc472421,1
5067bb734ae1bd74fb9338bfe0a0bd4eedc0ef74,1
698e45415b415db53e539acff97b12f826b3a8ac,3
a9cf5fbdcb0a4caab994afa155627e191e785ffd,3
f28b61b7737b33feb0a8f7e10f94c05268f52f4d,1
fa9cf368423ab653d6f0eabb5eb06378429ac934,3
b10c8224c2c6ed9988014e3a4c7c74aa00d70841,2
21f21397e84920c621c5481e646c5aa68174cead,2
1e0684f8863913f6577cc772f53fa760e23945da,2
4ac9cb1931c0734508b84f00426a07ebb195099f,1
146418d483769c875d7ef907b473faf5a6736280,5
b0e18fd891852df6f7fde7ed93d28f3f54eda404,11
f3c320640d9fff6795bb3511c72ed3195d8e0e9a,1015
861128fbda0543d51f8caed1cdccf069834c14c1,3
4e029ddcd83c81f8ba7f6d6678488865b086aa05,12
4e4936981e1710810706405dbcb145214a5bea70,6
afeba4f8c7f5062d13d012bbdf2e786061e3cf4b,229
89e0ba27156735e9d69f8e80a22bf525f0baa64c,2
9403e8762c76bc8d74dab3a28886f097748c7489,3
c293e84d3a2ad44682b652588ce47679aba8651f,3
8a431b1287ec54e5aa5a9e5a0930fbc87ed6734b,1
6147486d121503914246e23f321fa2df4c75adc9,4
a209acbb270286e4f97160d23c3bdba24240247c,19
310dfb4fd31c1b9f2477c6426abc9a9ec3b116b1,3
90cd0ee0ae983fc1ee867dc0b1842646d0b3eaf7,2
7931f1e5bc6787cb06cc47ea4c1b29aed68f7786,2
e76678012b3ade73c4cb339557efbb8140cc3871,8
f08e7a00abc81d47d347b380437b42516a7be075,2
b476cbf0f03af698f4f515fad26347f368da507f,3
92c6bfafb18984f1ae99b00a5fcd59b7fe533476,7
6a0fa97bc3067a549962bba5d4580087d1c44c68,1
db1674fc5a53faffdc711aa12cbf81e8a80df29f,7
1c57a63674c3be507e4d40f799f00da2a0cc7675,4
7bed85f0fcc84ed98fabbfc0adf9e33f41043ba5,1
0ed2fe41a8c6c23c423c09ae09847d8adfe4602b,58
bc30250bba891687e1d3a76fb35971220b4bd1fe,4
6d6cab0781f4906dd7c18f831f5b650a3f5ef973,3
4eb0c2ad6ef4b4c9d4bb83825276107b0fbd5e4a,3
9afe8bea44f597faf7e7d356d25846a20ef15abb,4
a0bee13f3a7fa30c63239e08678c5f4d8834f8e3,3
29c8d734562923d0e890ca3876da447523624adf,40
4472910dd164c467a4ff5b6634e6a1c2c9af37c8,3
26a16a79b2a9d571c0a7c9a79b8fb773f7ab36f6,1
33617a369aa84e61ee7b4d69af3223a62a3aeb6b,1
fd27b74008cff5fb7ee4f6d2bbfebcad4025a212,8
dc2ec0453f2a54633a1bdadf6b9d7f40eabea497,4
700749da717674d699d3fa666b304e41934def77,6
9ece3ff1c9b910ed97d17ccdbb3b624858c81c9a,196
a6f27a9a304856ff11f9a167e9af279795a795b0,2
3b6caf898bd5c2cbba19dba887c1c15c7579e035,1
08271881fc9eaa66a4f3c42d812259149a560355,1
4725c2e1db2655d7391378f6402b3462ba3f3a55,1
6919c24e148a3315807317b58043c508e56bc761,1
831c167600649d7ba7d80c37a16ad6db27dfc4ff,88
7b016ac48e49e1c6b162963296c1d0c841b37eef,1
7e09c8f45d269908c98bf4f9338ee1d505c2d579,3
fbc0df3036025aacf56b76f6578c954052e864bf,60
8cc88c156901c6efb7ac064c2eaa7928c9e4f5d6,1
8d4e4070c1b7aeae2908e5e14e17fc9a6a49adb3,1
c65f5bcb74af8e660d59bd724678b3de44c012cb,64
6d44d024d1dfa347ad1b45bb7d8620bd7f8299a9,1
9fa556cb8bd24026531a0cfe4d0504ba43e572a8,2
f726168cb737dfb42f54b60a2968c8d65ba79f70,24
3dab91ca43ef2410bcfd6a3d191929bea5782b7a,2
2593999892f0d7db631155a1b2ae92ae29f7edd6,3
f65c5cece04012ba358b7317c96baffaa7050f0a,31
dd4b6aee3e522334df800b360819fdc3f2b0736b,2
c2f2a1f6b0d246be686330af49cce73c2c1a3ea1,1
3b2c1131fa6a96f198c1b151e8309b335c147ad3,3
d3d8dd65b1d529212d64ad3b9e7b23d8acbed5d7,367
08cd7140aed30aeae188f056cfc6b96e50d3f7cb,4
7bc5a8649308443154f484aeec76d3eddc07ddb0,4
5a5f6209016ecdd08a297fd6aa66e371ffaa3b07,2
5986ae25c9fd6159abc3c45740a5927913820ea0,1
4e87e8151a13a93a097836930a0e61b1c070c3af,1
7be6f66d27c7e2c1bc0a05fbaa2b5c32903d483e,7
56e8c5ac9e38c563d827949ccca8f09a5c281f5b,11
2b7dbfaadb5fec7cf220bf5a63084ecbd37c5d86,3
2496db21182d09f5e2f7fa310617de9d1313edc0,26
cab30a7ab2c4b9958ff8f8336e9ef1683630bceb,7
24f3b76ca99fdceaf0ab398dca8d47f86cc9af5a,4
4c24d0ae8f8f2fcd59337a616673be50443ac2a7,4
28dea037f8d64388eb547ff6451367e0b3980a6f,1429
2d96a88b5c92f19fc2e62dd4d1c9d68d902214d7,3
5b85f02fdeb5bf382dc88c7092e1179560c7a0c9,3
74c260d4ade9cd86b501ff782322b6753fe47aa8,2
c10f94ada26f3db35d4d4db4be264b0062b1da98,1
57e04103176c4e02b79a28881903b66ac088b08d,5
687bc19157da7d8b710a131d25a755d9d92da040,2
0edc0564ec134115c0fbb0b2dc0ce701a33f77ce,229
e8c60ef3797e0db293b45eda5a390de2e86c2b4a,1
a0146e6dc9be9bfd8cc25b9ce481395c787343de,39
09aeabb2b1db43d38d7646477e81a68e1f684842,4
fcf3051d0624d0ca69c6302ea07f4485a68b0486,2
5f12bee680ba63c7901a78c0bdb4a17db7efe132,107
e77f091d712e27fcd952592f6e2038085dfbac03,80
239e57db2ea258419784c46f35485e980f048716,7
09ca81ad069df9d46824699e156e5e2ed9b0d647,1
e512220b5d42839030817367037bfb7053ea8b4d,3
abce8724c1a90b8c5b8fd887defc3ad5f503eac4,24
a03c12e48504aca5d500b4a8ff58497158a3cf3c,4
753d91dc8631b5b19e16f105ff582609477f5739,3
6a2490e844067233d17c621d36a5a9216f380cf9,20
b5286f10b31a53e8cdaa6ca8dd2ecd101366d629,29
bed926c45da8cee10d7e3196db595f1409fcffe8,3
34565a2383b58361f006891d1af6705481e37709,16
0d195042a7d38ca45000e6ca3a86ad52a87c8939,41
c826d097cb1e365c84fd65203c90f97ebd3725d2,2
769b20974e502966b6f4e24555fb9ac93e8f2cce,7
40a32712faa178e1c4991ab697aa713dea0c28f8,23
63427ef656ed420b4168307f4a0f4bfa0d3418ca,2
109cb27e671f669654392b25f22f6478b4e2b682,5
6e30e1c004f8e1cfc9560e540e90fae95d211c95,1
12a568569a71ff6b7f942f83abefb947dbb995a2,4
b0dee35590634bb19887e119afc2930012e33c19,2
79a75a47ecd4cc269acb8adaf7abd8709dddce6f,3
23e21f7e806a69b67c42b3ad9425f86166eb1784,218
8dba123d07b85a1d89ca71643b6ec8b6d1335abe,1
d0b712ff4bf57f4e35705e4cb93a615a3de1ffc1,1
0a169f56015e91acd2e29cc57513bd5e3638e6a9,5
8d701d98565184f10b8442ca501a514893e1e002,3
b3d842c62817a5bfa2050ef78dadf1b99b5684a4,243
d49cf0994301fe8f004cf3f3383a451dcbbc271b,2
c3fe9d1e64435326f05fcc650808594e661c3dee,374
8c11b8de77166793bcbd5db98badafcdb9a92ec5,1277
24ab7a1d49afbde0ea032ccedb8b04bd7114ef34,1
d65639e06878525172efa893f74149b4b59bd072,1
4cda7a29f59bba1e748f7d06e5e10de730453e02,1
672fc152a64d022d5a68220b7593228d808f0738,6
1d39d813b7761f3170b74bbda94128f54ef89d55,374
bef9b706695dbdd2910c202c17a79322fef1a7b3,14
cadeb28f1f81871c486b967ff1f61ad4bc0af0a8,1
2548aee10aad07c38cec5664973f3ae792644b35,93
652375392936b96a652d3180bd7f84755c35fc9a,109
1d0fee5b3c450d022ff6d3fd347563d4d486124e,172
fd935b289909452f5787a0f42f45e7c6c669cc1d,97
4f00251816e3c420948978cab3b19785f3f7e29c,1
8e0e1d4dcec5eebefd59448c907cc6fdc76b599a,2
8cd912c7fd46ec56c91d708bf1d40c7ee262cc56,2
4ffdac5bb39d6f378f727febe1f08cfb89ad9114,1064
a393558eec1151f1cfb1f92d7eb93747a20da007,6
d84756fa90c8400fdc3a72544369fd8dcfff39d3,1
e5ee797e0e3e87805b57e0605627e967c8031a5f,184
0655dcfaf35bb7e0da2f3d825d524d4b688e6dfc,235
eff2f9acf132f1c5ccb33d57c8b8b160c41e1250,3
2f57ef30151b37aee498b50f90a93af3c88ef526,2
56692b1f49c493d0900c8706a6843ed33aa20696,5
1f02ee942eb82138eb2dc979c7c1a32a3092a436,1
13a175018c10386565be05035c1586fb287b5f12,1
fd50bc1cb19fb27b394b2562ee18974c31e64e32,2
187a1a4a02035b6da52060a866f0b71f2fba5459,1
61a9cca6decc020af6ca947b95f03bf86fef9eb1,1
ee88ba2491e25aa92df6674e68537c326781664c,11
3975c9f29c2641cabf5f6e61e937891ea5788767,39
324d14be92bec880c00a5404eb56191917f76bfd,190
b7d0cf4e486e997bcb83066d2080b7901194b6ff,2
a35a50cdf805dc348493582e32bd2eadd2110152,1
ef6719b2b4f81567c61675d3be0df3fad4365093,1
b179234cf3c763f27d2f10a6afa3e930d119ce60,2
1733c34690e037bd5148f0347035ebaabc727201,1
5b9a9734bb75eff39809f3b46efbd1db771b05e7,3
dd3f02e97e789b2c6a18a5ae4a280382293c2f3f,38
787bd1e4cfe55b6f2e60b92910a8f75e55c098b1,1
e0b631fe53709b6f1494da1c0db788c6f10a9070,51
2e917822e0ba0a6255b8f2d50ec192220b938035,22
4af214b7a9a71e184898bd5d3e3b4db8928baa46,1
b36f674e626f12989f03295146d6ff18a0fc88f5,5
62e6fd3ff3b684f55afb0559a100e206cb95bb97,2
384e530638d6cdcbf321eaac91410fd15ded1162,3
f5e0e7a82ee991b54707490c328089230938bed0,20
7f6eb29e25375e72135de92d99eda8fb4818ddb2,32
e92cda25321566c3b5d94dbb769b80a2076ad6bf,1
bf8f951206d1fb6ca25210518e412ce5646e4543,156
576eb1b670c22b8dec4eca69749e535736365c25,7
e95e98a3ae6dbec707259eef44402a8a3f029fbf,2
ceb8737ff2b1bd4e03f08aaf9ca8f2c45f3259f0,1
dd02c19d96e7504a754fd4c6921eee79b8bbfa9e,10
fc5cf0db0ebb6d44847cab510d856d9c4f7d14e1,1
5797946ca0ecf6082986ef3414883b68533108d2,28
9a591ee12d0b07998a41eeec77ee0013afccbca3,2
e12916aba5adf5ec3374c54c32c7770cdc5fb2c6,3
783d9a93f35df09b2d449319b0344081c28ae3dc,4
ef61af64b9acc5246b3aa700444d7b502b365977,46
49c58e41afb3095ef1e6c6a41697515237cb4347,14
3495ce0b3d8f6f181b70106cee778e8e4dc3cf62,15
95bdaf67e28cc9e290f951a95e42bdca9158f5f4,1
7795cfca89919b4e1ec266676bc7252b755c979e,2
9973b05bf9df029c0a1e76221160430fce0fb920,4
82349cf9193f751a269ff04ef27f26bb96921cdf,1
1540b3dc8d1ba6a9123c49970dacd3bf22d07373,273
3d77ab0a550dfc34d5ccc27f5961423dc8b46945,2319
96f2bb942653d65dae263ac5341d0dc6da417841,6
ad3992ad28cebc19b1f0157c373c2b9df15cb806,1
24b9c40f9c5ecf666da0a5b5d07fb7d6f0ac45c7,7
ce81cac57d71d6d960f8dab4a05a31e5702d5d0e,5
9660f335d4da5ed6f0cc0ed1ec2bf7f356d25ff1,19639
2c4ce969a6ca67c751dab05e69f01783003bc502,140
cec883e53996c249937259297f7777cdaf1cd599,5
dc901511711c3eb64ae2eb148e3242044fe74811,1
c82ced7a31453bbc0646041c95a37ffb4e6a5331,1017
99fd26fd107176e528e3216be2939f557cba4266,235
8d1ff15ffcdbf5901db43226a082d5d86f617e15,4
b51a9e7b21df2c6a904d993926facd41f1914415,4
5818567bba278fd9e06f78aeae2c6163865570d3,89
d24c062ab156023d450e0de3dc5cb0801dd8dd2a,1
c43fda40c6139b5beb2e489e62e2f0a3d61e336d,3
6fa0b9f10edaad752e47d96f942eb07c360983e3,2009
d3fdd3e8fb9e6762cae0f6f56766d73d9c8af644,7
cb586be04fe25f9a290a79a7cd3d07e7f9954f1c,2
ec86556a2cdea5c2a3e26209917f5babacd22d6c,3
ede96e178de91ddf8e37009da03b74c895fc8500,123
c01f915f00a69a0cbcbaac3a10eeb18f9ad55f4e,3
cead656b7c2a572c8f0baaa6db7b4fc00aacd75c,209
1e2b2f81d1d9adbf4d126493462c74eb24675bce,3450
a6baafaafc2ff6d6e046b185cce6eb0f12018a3d,1
4a46479e98c1a82aca16bc5bc851169c18280314,2
877861fde22dcfcfb1a0133c325cfeb23e659aca,2
698590a13a090aaea0456a43612fc8d3cebf7c23,1
b524137b76797f04579f1b2438ca9adb462cb06e,2
56f3588527280ee539a760ca07e595f033f69346,5
497af75aaa13cdb3a9747f01d1d3b59fb764cf65,1
350bc5f9b27f4b13c9695f6183a8aafc90a56052,3
033f4305009b3283636cf544dca2538510151e32,3
d9f108a8d8eea2458201c3611b0417df3b7c4899,3
8b4b8aa9e1542e0a294d6e99486fc267caafb52c,256
a14ad7e97eb0e849ac81392b33665cc85c1019ea,4
35205631d13b2f5cf7cb211e773b136b840b229d,229
d81cc6c26d0b082ba694ae216037bc1849900cde,57
bce0fa879abe34847cad0c3ec83d8ba7fe83c25b,1
56460ed0cfb0fc2fe67c4cec92957ce184f269f3,29
afb5cbfd4e2b03bd876d7df61d2a72601c5528e1,12
dd7b1cd840e9c146275a478a26282e4ac1d1a2ff,4
bd78d4e3fe191f6bb0d88c4d4d8cf982c844457c,1
cfc40b83b9f659a7ea138545955909ccab51d213,2
b7b4808014e8e3f300cd969d0eb2a7b3c53b7f51,4
5aa58b99febd368b58846ce7b71719d4943abcb6,1
0733a328c14787559e052bd20b220843e74bc315,8
5ad6e5a0ce7353fd9adac3f410b427a88aa857f2,1
bcc0f7f0c88a89abfa74bbdf0babd321347eb215,48
d6b7bed5d40a147cd17427147c761b926eb65813,2
a362272b781097d23264beb14a520b832e69181b,64
87e0b116b0bf5ad5c7c5fd57387eef537f165d0a,4
3a4d998020cdc73b2116d5a895c180bc324bcb36,1
83843bee3dd5f5d25bc90bed40bfdf94c7a49716,19
f96df7a00bcfd47d2e982499a99f4433b0a426d6,1
c5fabc7d577110891a9780af8fb1f95c8adc633c,2
0dff76049df6331c042169c3a401a942b24988cf,4
6a6fe1cf6e91e464743d7982c0e329d3a8c3824c,19
87e5916ecb275b183b5c9a8663c9b47007d1965b,108
c4b7b4e6b4bc6e4bf4fa6092e43b177bdcf99129,28
c9d6a02e0a7d6cd7d5dc7b388f84312a6c2683b0,2
2645241e0550bb8907dfa4c7afa3b80526e1fb5f,19
1277517b2d085f90ac8527fcde5aa6a0ced8022e,2
1d4f737aee0e5543fba0782ff32449349e5e33d3,1
5bdef140b989a8731ceca248075556983b1702b8,8
3d8b1a6c60545afb6156f358acbda3f4761f4f26,7
6ac4d68212cec28142a3d426e8411d0eead21935,22
3392eba985f1b7881e4d93cc651c3b383861c154,8
a93f69fb6558d73ac39de0f3857851bc7a624ffa,1
8c3f62cbf03adabc6a052ba7893cb3134bc92450,28
bbd05738747c1e6e8198a70b9fecf8acb5289175,63
52968f9e4c06e6d96a790ee5cbfc95cdc1edc59b,11
c82101c032f57dc9807c9f126e60c1407efa4685,9
6691ad96fba701f2cc9cafbdc938f7c9aa42ad64,225
326fd7bf928299e1f6531fd8182625d59ee3b89a,6
487ef0ffb69a6b1d00fdfad93531b340f53c2c55,8
abf8f56e296c03d70757025e1930bc534b81194f,612
3f7cbff1aa085ce49401933b293f70595805c607,232
58994bd423ebeaeb2d6435df5cc5450720a20991,1111
0f9a7440f00881dd0102ab9c66e050ef612c2c32,2
3b18339c6dfcb854e8fb454d93e2b27bde739602,85
55e63ca76b8b9aa3dcae9ade2086dded3d4e536e,1
b4b1fb9d8236582eb48a0177cae4b9d9ad2a9df0,11
d32359ec020895c69b20239313d28486198f7e17,1
a082c0ae93aee894d810edb1de0a2093c34130be,2
d89f5e2c6d4c6de10c2f88e6098307621dc7017b,8
b41ed3484549979b2381db5ba8917350a83cc256,1
85069973dc1cd854427acc687646fdb5cfdd3706,1
e375769f664be2fcc9e0f5e8c5bf9e3e52326424,1
842df90efcf0efbc8a866bfa423710f12892244f,140
4fa6a98ce1177b94e72c06a4a4e7a9ef056f6877,1
674c9fa2872ce528e26b217570cd1836f1f46249,3
4bb2ecee27e0c3659ef6e026189ebb7e11b2648e,9
10bf49507e9a7b80dba8c9ad722ca6d6c83fa5ac,2
b47bedd81b6231a6f2c7e6af3b9a6d683e767e49,1
33db163e2acd3afca16bf15104bde234e854c433,1
bc45532c83a7209c130fe7ac4552c4b44b21dd93,1
adaed0aaeb242697245f22a1945abdf28e4687f0,2
fddbc0112b742db2a7cffdff430a1075987227cd,1
330e83bd0f5a5fccdfcc19fc0797c2b0707db6f7,1
c4a10dd7eac8d57fc6d43e6d1e2c0bf89472c524,187
9f57127ee1784d529ed0e49f06e3e6e820710e8c,26
56e2cdad65eb124dbae9c230259749506cd3ee9f,1
3fa382e302ad3d803f158fec227f6a55d9913ee5,10
c1015594767f852efc696a820d0f03205392dcb8,4
16bd004d8fc94cd61f82735a37ad5357c15ff996,2
55c5d02de838e1897513d167a4256f738f5e7d70,3
4c075373bd728876b34f320263472bd97396b50d,2
aae7ec58523be20057b9c4c22bdfa109686e3327,6
a5ad5cdc6f720bf1b2a5ab85981f3c83abae9a42,1
15fafbada7cdd1a1665879009a09ce40a16184b1,5
ba203d2146496ebab6c07b9a9c9f9c563a6fb45d,7
c170e69f5af352294df360868af54a26717ab236,755
63111c165f531d48c2003aabd80af2d5a7cac130,135
9456876ce8f9e5e4d42ba14f0dd29e17dea95802,7
7b5e316357a440f8c6b98246fa2700649fcc1c5e,6
d2e0898c25fa311e3a77fe28317233c1b11f415e,49
97cc870b8b487809a02a875c748e8218a532ce46,377
890bcd732eb842852f5248af820018246511d2b8,8
41c3ba82518a2ec2d71df23274df1d351976b26e,3
235171c9fcbf8e9590c0210874edf1c0267edea2,1
cbb3c654d75d2a566021657abd2e2dc20dc1f0bc,1
99ed77db52f34502f8913bf27cc0c62f5e7414f2,1135
88a95e12d28856d6b887169cf04287670e5446b8,7
72a62c09276cb4cbfb50f9a8b77c9924077a43ef,14
2ed7aa0663e8067a98bde12d3e41e78db9425b0a,5
9fd60068530ea2f4b8a31accc09e1ff202158bef,38
97f76481cea5123830c62fc14dd771021bd1e026,4
64b0a5e788075599dbfb73b6e289bd823e8a2a2d,58
462b427e08f2ffe0e6b761f9c7e4042143e90989,10
1431e576f1f75608457b2db99dec10741f493dd7,666
55438d94b26ad940a5a1aee70e2e24cf4d07658b,115
af92721faaa11d207a97c5a2a835006ab46a5d97,2
3654ede1caa9a9fc38f9cab3430d921df3f5753d,7
5bb8537ad4631e2593f432d01bcca9cee0a4b7da,765
1dc46e2fd566a6e20b10ca5aec705d445064a051,7
ad43644297b6b523ea650079803bc1420bb1d7ac,3
11c9c3f9b9cd0d2aa1f4cf41f1a3b7f8a6bd1f86,4
9eaa59288fd1fa1696593560989427e6fb90102a,220
b761f61287573998e149c7392151b0cc67edb772,3
0e99b108eff90f1d9e9d9baccd9178b6e0bf8b70,1
e19ba58fe4ac524b0fa97106aeda8916ba76ee32,1
4fa99f52e468014c747ef4afada4fc89c4bdf3e7,1
a87f849bd24d835e8e528ff9b044ccb48d804c83,32
31966fdc9b3900e63afd7a0672d765aa52afad40,1
7d98f54853e26e8240a0752f46e9659ec7382434,3
7d90636618c959850b5ee835c8281372b1dcf2af,8
b149e5df291233ffb0889fd273a0535bd4229080,3
f91c72d9f237461b1de03b0c2d16db7715875d61,9
8f5f95c908d89a5ebd3caef1e68a8e7cffaeab83,1
2044889b1dff8dfa3acd27e47ed0d7118bb4877b,1561
8dc6371d3e0121782c90ead72cf7e4680339ff46,2
f30b5f7ed2b95d58d4be64990cd6a1da0222a886,12
25b191d54ab3e4116fad0ba5048e7c6294a8de97,12
b6ff24fbd388c86adfb0f3e83faade362b9b9844,209
6738bf8320add8a6db90ec7d2ebc8b55acb5b39e,7
2c27cf5cc71a1653218a85737a7eeb7605f3c062,1
7af62bf38e1fedca29db1be477d30bfdba74c360,1
b38239dac27d19dfe06e918f28678b16fa437f5e,256
301392249049fb6f8d08b201f186c6cad6c08df5,7
c06924b5378a5fb52677d3ddc9be9140f09784ef,9
246e1f5c80f47ad862984e17b48ab9b681f73941,1
0bac662a5784d8731c4291f57b4f29279d870400,3
cbda9ab28f0ed417608de6e68941dd10a9a97d5d,4
67fec47d8075f6e8d3a713b1ecc709fdb9e02565,31
bdcbd6b160929cf75f88eda1fd094f56c842b052,1
9722196009de7d5fb2be0ba2513c993add903eca,527
07b7b985c15776ee9e311fb8d4f30b766345e998,1
418bc80c7647402d46fdb44db7c4a599229ab595,1
5453fa7b3ff542c65988d03a85b3978d397723bd,1
13644b023ea036ca0270937b7d52e3ea01245f5a,1
15023dac93e7c7a25ba132564e5a88c250af5023,2
829d71b41524350a761a660751ddc71467aa1473,1
1997d0cc8e2a0bb5e1f1a061b31d64de1ef7dcde,4
48887ba7d86a7b4d505ce59fd9eb3bed8fc29f06,4
86981ce1cef712ab98e4ac554fe5c154a6f4582d,7
d187096acc9d38262e894f90c191b694f96080d7,4
3de06d7f7fe7f21ea2b72aa5deb34b0f237a4f90,3
a7390973f6077259898524dc77ad1f4e0ee147c2,8
a3e688ccc362cb33f6024bd73be1d08133d83e6f,2
e8091a8f94f269952409590e5c7b61f945423b46,17
65d34b5735ffae95a1df24b981a42dd16fefaff5,3
e4c0f95e2af7d39679c52afb80c41bd874fd088c,24
50a2dda70578c2c6343ef1cefa4179665a4cb187,4
67c5b8201552e5ccf902aa2f06a966bed211f4af,2
